VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
PARIS 10;75;75056;SNCF - GARE DE L'EST;;;S02 (0,04m3);AUTRES;S02;-;;2,24E+11;3H
PARIS 10;75;75056;FACULTE DE MEDECINE LARIBOISIERE - INSTITUT DES VAISSEAUX ET DU SANG - RECHERCHE BIOMEDICALE;;;SI: solides incinérables (0,03m3);FMA-VC;F3-7-01;0,00252;;2900000;3H
PARIS 10;75;75056;CIS BIO INTERNATIONAL - CIS BIO INTERNATIONAL PARIS;;;SI: solides incinérables (2,16m3);FMA-VC;F3-7-01;0,18144;;6700000;109Cd, 56Co, 57Co, 54Mn, 58Co, 51Cr
PARIS 10;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL SAINT-LOUIS (AP-HP) - BIOLOGIE HORMONALE;;;SI: solides incinérables (5m3);FMA-VC;F3-7-01;0,42;;7600000000;3H
PARIS 10;75;75056;FACULTE DE MEDECINE LARIBOISIERE - INSTITUT DES VAISSEAUX ET DU SANG - RECHERCHE BIOMEDICALE;;;SL: flacons de scintillation en plastique (0,19m3);FMA-VC;F3-7-01;0,01197;;5820000;3H
PARIS 10;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL SAINT-LOUIS (AP-HP) - BIOLOGIE HORMONALE;;;SL: flacons de scintillation en plastique (0,8m3);FMA-VC;F3-7-01;0,0504;;2050000000;3H
PARIS 10;75;75056;CIS BIO INTERNATIONAL - CIS BIO INTERNATIONAL PARIS;;;SNI: solides non incinérables (0,06m3);FMA-VC;F3-01;0,04044;;371000;109Cd, 56Co, 57Co, 54Mn, 58Co, 51Cr
PARIS 10;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL SAINT-LOUIS (AP-HP) - BIOLOGIE HORMONALE;;;SNI: solides non incinérables (1,2m3);FMA-VC;F3-01;0,8088;;37000000;3H
PARIS 10;75;75056;CIS BIO INTERNATIONAL - CIS BIO INTERNATIONAL PARIS;;;TFA-09 (0,05m3);TFA;TFA;0,05;;;
PARIS 12;75;75056;CENTRE DE RECHERCHE SAINT-ANTOINE - UMRS 938;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,01;;-;125I
PARIS 12;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL D'ENFANTS ARMAND TROUSSEAU (AP-HP) - LABORATOIRE D'ENDOCRINOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,65;;-;125I
PARIS 12;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL D'ENFANTS ARMAND TROUSSEAU (AP-HP) - MEDECINE NUCLEAIRE - SCINTIGRAPHIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;15,11;;-;111In, 123I, 99mTc, 51Cr
PARIS 12;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL SAINT-ANTOINE (AP-HP) - MEDECINE NUCLEAIRE - BIOPHYSIQUE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,4;;-;201Tl, 111In, 131I, 123I, 125I, 99mTc
PARIS 12;75;75056;CENTRE DE RECHERCHE SAINT-ANTOINE - UMRS 938;;;LA: liquides aqueux (0,0237m3);FMA-VC;F3-7-01;0;;400000000;14C, 3H
PARIS 12;75;75056;CENTRE DE RECHERCHE SAINT-ANTOINE - UMRS 938;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;39000000;14C, 3H
PARIS 12;75;75056;CENTRE DE RECHERCHE SAINT-ANTOINE - UMRS 938;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;44000000;14C, 3H
PARIS 12;75;75056;CENTRE DE RECHERCHE SAINT-ANTOINE - UMRS 938;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;130000000;14C, 3H
PARIS 12;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL SAINT-ANTOINE (AP-HP) - MEDECINE NUCLEAIRE - BIOPHYSIQUE;;;SL: flacons de scintillation en plastique (0,36m3);FMA-VC;F3-7-01;0,02268;;27000000;14C, 3H
PARIS 12;75;75056;CENTRE DE RECHERCHE SAINT-ANTOINE - UMRS 938;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;54000000;3H
PARIS 13;75;75056;CELLECTIS SA - BIOTECHNOLOGIES CELLECTIS;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,009;;-;32P, 51Cr
PARIS 13;75;75056;CHU GROUPE HOSPITALIER PITIE-SALPETRIERE - INSERM  - U 974 (EX. U 582) PHYSIOPATHOLOGIE ET THERAPIE DU MUSCLE STRIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,03;;-;32P
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - FACULTE DE MEDECINE – LOCAL DE STOCKAGE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,025;;-;125I, 35S
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - Institut du Cerveau et de la Moëlle épinière - UMR 1127;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,02;;-;33P, 125I, 32P, 35S
PARIS 13;75;75056;GROUPE HOSPITALIER PITIE SALPETRIERE CHARLES-FOIX - DIRECTION DE LAQUALITE ET GESTION DES RISQUES;;;DGD - Déchets gérés en décroissance;VTC;DGD;4;;-;201Tl, 111In, 131I, 125I, 99mTc, 18F
PARIS 13;75;75056;UNIVERSITE PARIS VII - DENIS DIDEROT - SERVICE HYGIENE ET SECURITE - EQUIPE DE LA SOUTE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,4;;-;125I, 32P, 35S
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - Institut du Cerveau et de la Moëlle épinière - UMR 1127;;;LA: liquides aqueux (0,012m3);FMA-VC;F3-7-01;0;;35000000;3H
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - FACULTE DE MEDECINE – LOCAL DE STOCKAGE;;;LA: liquides aqueux (0,015m3);FMA-VC;F3-7-01;0;;6500000;U
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - FACULTE DE MEDECINE – LOCAL DE STOCKAGE;;;LA: liquides aqueux (0,01m3);FMA-VC;F3-7-01;0;;37000000;3H
PARIS 13;75;75056;UNIVERSITE PARIS VII - DENIS DIDEROT - SERVICE HYGIENE ET SECURITE - EQUIPE DE LA SOUTE;;;LA: liquides aqueux (0,06m3);FMA-VC;F3-7-01;0;;100000000;3H, 55Fe
PARIS 13;75;75056;GROUPE HOSPITALIER PITIE SALPETRIERE CHARLES-FOIX - DIRECTION DE LAQUALITE ET GESTION DES RISQUES;;;LA: liquides aqueux (0,42m3);FMA-VC;F3-7-01;0;;1620000000;3H
PARIS 13;75;75056;UNIVERSITE PARIS VII - DENIS DIDEROT - SERVICE HYGIENE ET SECURITE - EQUIPE DE LA SOUTE;;;SI: solides incinérables (0,015m3);FMA-VC;F3-7-01;0,00126;;93000000;55Fe
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - FACULTE DE MEDECINE – LOCAL DE STOCKAGE;;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;50000000;3H
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - Institut du Cerveau et de la Moëlle épinière - UMR 1127;;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;30000000;3H
PARIS 13;75;75056;GROUPE HOSPITALIER PITIE SALPETRIERE CHARLES-FOIX - DIRECTION DE LAQUALITE ET GESTION DES RISQUES;;;SI: solides incinérables (1,68m3);FMA-VC;F3-7-01;0,14112;;593800000;3H
PARIS 13;75;75056;UNIVERSITE PARIS VII - DENIS DIDEROT - SERVICE HYGIENE ET SECURITE - EQUIPE DE LA SOUTE;;;SL: flacons de scintillation en plastique (0,136m3);FMA-VC;F3-7-01;0,008568;;200000000;14C, 3H, 55Fe
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - Institut du Cerveau et de la Moëlle épinière - UMR 1127;;;SL: flacons de scintillation en plastique (0,24m3);FMA-VC;F3-7-01;0,01512;;120000000;3H
PARIS 13;75;75056;FACULTE DE MEDECINE PIERRE ET MARIE CURIE- SITE PITIE-SALPETRIERE - FACULTE DE MEDECINE – LOCAL DE STOCKAGE;;;SL: flacons de scintillation en plastique (0,48m3);FMA-VC;F3-7-01;0,03024;;360000000;3H
PARIS 13;75;75056;UNIVERSITE PARIS VII - DENIS DIDEROT - SERVICE HYGIENE ET SECURITE - EQUIPE DE LA SOUTE;;;SO: solides organiques (0,02m3);FMA-VC;F3-7-01;0,00168;;11500000;14C, 3H
PARIS 14;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HOPITAL COCHIN  (RECHERCHE) - RADIOANALYSE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1;;-;125I
PARIS 14;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HOPITAL COCHIN - MEDECINE NUCLEAIRE - SCINTIGRAPHIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,8;;-;111In, 131I, 123I, 125I, 99mTc
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,2;;-;32P, 35S
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;DGD - Déchets gérés en décroissance;VTC;DGD;2;;-;125I, 32P, 35S
PARIS 14;75;75056;CENTRE DE PSYCHIATRIE ET NEUROSCIENCES (EX CENTRE PAUL BROCA) - INSERM - U 894 NEUROBIOLOGIE DE LA CROISSANCE ET DE LA SENESCENCE;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;380000;35S
PARIS 14;75;75056;CENTRE DE PSYCHIATRIE ET NEUROSCIENCES (EX CENTRE PAUL BROCA) - INSERM - U 894 NEUROBIOLOGIE DE LA CROISSANCE ET DE LA SENESCENCE;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;18730000;3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;5,00E+07;14C, 3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;LA: liquides aqueux (0,06m3);FMA-VC;F3-7-01;0;;2,86E+08;3H
PARIS 14;75;75056;CENTRE DE PSYCHIATRIE ET NEUROSCIENCES (EX CENTRE PAUL BROCA) - INSERM - U 894 NEUROBIOLOGIE DE LA CROISSANCE ET DE LA SENESCENCE;;;LA: liquides aqueux (0,12m3);FMA-VC;F3-7-01;0;;30000;125I
PARIS 14;75;75056;CENTRE DE PSYCHIATRIE ET NEUROSCIENCES (EX CENTRE PAUL BROCA) - INSERM - U 894 NEUROBIOLOGIE DE LA CROISSANCE ET DE LA SENESCENCE;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;4430000;14C
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;SI: solides incinérables (0,24m3);FMA-VC;F3-7-01;0,02016;;7,00E+06;3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT ROUSSY;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;2,10E+07;3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;SL: flacons de scintillation en plastique (0,26m3);FMA-VC;F3-7-01;0,01638;;30000000;14C, 3H
PARIS 14;75;75056;CENTRE HOSPITALIER SAINTE-ANNE - LABORATOIRE DE BIOLOGIE - RADIOIMMUNOLOGIE;;;SNI: solides non incinérables (0,0005m3);FMA-VC;F3-01;0,000337;;;241Am, 226Ra, 210Pb, 137Cs, 152Eu
PARIS 14;75;75056;CENTRE DE PSYCHIATRIE ET NEUROSCIENCES (EX CENTRE PAUL BROCA) - INSERM - U 894 NEUROBIOLOGIE DE LA CROISSANCE ET DE LA SENESCENCE;;;SNI: solides non incinérables (0,03m3);FMA-VC;F3-01;0,02022;;1570000;125I
PARIS 14;75;75056;CENTRE DE PSYCHIATRIE ET NEUROSCIENCES (EX CENTRE PAUL BROCA) - INSERM - U 894 NEUROBIOLOGIE DE LA CROISSANCE ET DE LA SENESCENCE;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;130000;35S
PARIS 14;75;75056;CENTRE DE PSYCHIATRIE ET NEUROSCIENCES (EX CENTRE PAUL BROCA) - INSERM - U 894 NEUROBIOLOGIE DE LA CROISSANCE ET DE LA SENESCENCE;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;6240000;3H
PARIS 14;75;75056;INSTITUT COCHIN - INSERM - U 1016 - CNRS - UMR 8104 - UNIVERSITE RENE DESCARTES - BATIMENT FACULTE;;;SO: solides organiques (0,01m3);FMA-VC;F3-7-01;0,00084;;150000000;3H
PARIS 14;75;75056;CENTRE HOSPITALIER SAINTE-ANNE - LABORATOIRE DE BIOLOGIE - RADIOIMMUNOLOGIE;;;SO: solides organiques (0,1m3);FMA-VC;F3-7-01;0,0084;;;57Co, 125I
PARIS 15;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL EUROPEEN GEORGES POMPIDOU (AP-HP) - SCINTIGRAPHIE - PHYSIOLOGIE - IMMUNOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;30;;-;201Tl, 33P, 125I, 99mTc, 51Cr
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,4;;-;33P, 32P, 35S
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'EXPLORATIONS FONCTIONNELLES (RIA);;;DGD - Déchets gérés en décroissance;VTC;DGD;1,255;;-;125I
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'IMMUNOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,525;;-;125I, 35S
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,435;;-;32P, 35S
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,98;;-;33P, 125I, 32P, 35S
PARIS 15;75;75056;UNIVERSITE PARIS DESCARTES - INstitut IMAGINE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,5;;-;32P, 51Cr
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,000015m3);FA-VL;DIV9;0,000015;;147000000;151Sm
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,00016m3);FA-VL;DIV9;0,00016;;3800000;U
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,0003m3);FA-VL;DIV9;0,0003;;3300000;U
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;DIV9-06 (0,0003m3);FA-VL;DIV9;0,0003;;120000;Th
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE DE BIOCHIMIE B;;;LA: liquides aqueux (0,02m3);FMA-VC;F3-7-01;0;;2000000;14C
PARIS 15;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL EUROPEEN GEORGES POMPIDOU (AP-HP) - SCINTIGRAPHIE - PHYSIOLOGIE - IMMUNOLOGIE;;;LA: liquides aqueux (0,035m3);FMA-VC;F3-7-01;0;;100000;14C, 3H
PARIS 15;75;75056;CENTRE DE RECHERCHE CARDIOVASCULAIRE INSERM A L'HEGP - INSERM U 970 CENTRE DE RECHERCHE CARDIOVASCULAIRE;;;LA: liquides aqueux (0,06m3);FMA-VC;F3-7-01;0;;70000000;3H
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;LA: liquides aqueux (0,097m3);FMA-VC;F3-7-01;0;;11000000;14C, 3H
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;LA: liquides aqueux (0,09m3);FMA-VC;F3-7-01;0;;2,38E+06;3H
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;LA: liquides aqueux (0,115m3);FMA-VC;F3-7-01;0;;135000000;14C, U, 3H, 63Ni
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;LA: liquides aqueux (0,12m3);FMA-VC;F3-7-01;0;;8,56E+05;3H
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'IMMUNOLOGIE;;;LA: liquides aqueux (0,12m3);FMA-VC;F3-7-01;0;;120000000;3H
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;SI: solides incinérables (0,03m3);FMA-VC;F3-7-01;0,00252;;3,97E+07;3H
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;7,90E+04;14C
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'EXPLORATIONS FONCTIONNELLES (RIA);;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;4000000;3H
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;SI: solides incinérables (0,18m3);FMA-VC;F3-7-01;0,01512;;6500000;14C, 3H
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE DE BIOCHIMIE B;;;SI: solides incinérables (0,1m3);FMA-VC;F3-7-01;0,0084;;1000000;14C
PARIS 15;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL EUROPEEN GEORGES POMPIDOU (AP-HP) - SCINTIGRAPHIE - PHYSIOLOGIE - IMMUNOLOGIE;;;SI: solides incinérables (0,3m3);FMA-VC;F3-7-01;0,0252;;180000;14C, 3H
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;SI: solides incinérables (0,6m3);FMA-VC;F3-7-01;0,0504;;490000000;14C, U, 3H, 63Ni
PARIS 15;75;75056;FACULTE DE MEDECINE NECKER - ENFANTS MALADES (UNIVERSITE RENE DESCARTES) - INSERM - U 1151 Institut de Médecine Moléculaire;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;1,33E+05;14C
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'IMMUNOLOGIE;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;20000000;3H
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE DE BIOCHIMIE B;;;SL: flacons de scintillation en plastique (0,24m3);FMA-VC;F3-7-01;0,01512;;4000000;14C
PARIS 15;75;75056;INSTITUT NATIONAL DE LA TRANSFUSION SANGUINE - INSERM-UP7 UMR S 1134 BIOLOGIE INTEGREE DU GLOBULE ROUGE;;;SL: flacons de scintillation en plastique (0,265m3);FMA-VC;F3-7-01;0,016695;;36000000;14C, 3H, 125I, 32P, 35S, 51Cr
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;SL: flacons de scintillation en plastique (0,36m3);FMA-VC;F3-7-01;0,02268;;222000000;14C, 3H
PARIS 15;75;75056;CENTRE DE RECHERCHE CARDIOVASCULAIRE INSERM A L'HEGP - INSERM U 970 CENTRE DE RECHERCHE CARDIOVASCULAIRE;;;SL: flacons de scintillation en plastique (0,48m3);FMA-VC;F3-7-01;0,03024;;48000000;3H
PARIS 15;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL EUROPEEN GEORGES POMPIDOU (AP-HP) - SCINTIGRAPHIE - PHYSIOLOGIE - IMMUNOLOGIE;;;SL: flacons de scintillation en plastique (0,5m3);FMA-VC;F3-7-01;0,0315;;600;14C, 3H
PARIS 15;75;75056;LABORATOIRE CENTRAL DE LA PREFECTURE DE POLICE - SANTE SECURITE AU TRAVAIL, RADIOPROTECTION;;;SNI: solides non incinérables (0,003m3);FMA-VC;F3-01;0,002022;;4;
PARIS 15;75;75056;GROUPE HOSPITALIER NECKER - ENFANTS MALADES - LABORATOIRE D'EXPLORATIONS FONCTIONNELLES (RIA);;;SNI: solides non incinérables (0,05m3);FMA-VC;F3-01;0,0337;;2000000;3H
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;SNI: solides non incinérables (0,12m3);FMA-VC;F3-01;0,08088;;33000000;14C
PARIS 15;75;75056;INSTITUT PASTEUR DE PARIS - ENSEMBLE DES UNITES DE RECHERCHE DE L'INSTITUT PASTEUR;;;SO: solides organiques (0,24m3);FMA-VC;F3-7-01;0,02016;;3100000;3H
PARIS 18;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - GROUPE HOSPITALIER BICHAT-CLAUDE BERNARD (AP-HP) - MEDECINE NUCLEAIRE - SCINTIGRAPHIE - RADIOTHERAPIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2;;-;201Tl, 111In, 123I, 125I, 99mTc, 51Cr
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,09;;-;111In, 125I, 99mTc, 32P
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;LA: liquides aqueux (0,06m3);FMA-VC;F3-7-01;0;;3,45E+08;227Ac, 14C, 210Pb, 226Ra, 235U, 238U
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;LA: liquides aqueux (0,13m3);FMA-VC;F3-7-01;0;;1200000000;14C, 3H, 55Fe
PARIS 18;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - GROUPE HOSPITALIER BICHAT - CLAUDE BERNARD - SERVICE DE PARASITOLOGIE;;;LA: liquides aqueux (0,48m3);FMA-VC;F3-7-01;0;;4000000000;3H
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;SI: solides incinérables (0,8m3);FMA-VC;F3-7-01;0,0672;;6,00E+07;14C, 3H, 55Fe
PARIS 18;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - GROUPE HOSPITALIER BICHAT - CLAUDE BERNARD - SERVICE DE PARASITOLOGIE;;;SI: solides incinérables (0,96m3);FMA-VC;F3-7-01;0,08064;;8000000;3H
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;SL: flacons de scintillation en plastique (0,12m3);FMA-VC;F3-7-01;0,00756;;9,74E+08;14C, 3H
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;SL: flacons de scintillation en plastique (0,15m3);FMA-VC;F3-7-01;0,00945;;3,00E+06;14C, 3H, 55Fe
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;SNI: solides non incinérables (0,24m3);FMA-VC;F3-01;0,16176;;1,13E+08;14C, 3H, 226Ra, 210Pb, 234U, 238U
PARIS 18;75;75056;FACULTE DE MEDECINE - XAVIER BICHAT - HYGIENE ET SECURITE - GESTION CENTRALISEE DES DECHETS RADIOACTIFS;;;SO: solides organiques (0,36m3);FMA-VC;F3-7-01;0,03024;;1,90E+08;14C, 3H, 55Fe
PARIS 19;75;75056;CENTRE HOSPITALIER ROBERT DEBRE - BIOCHIMIE HORMONOLOGIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;3;;-;125I, 35S
PARIS 19;75;75056;CENTRE HOSPITALIER ROBERT DEBRE - BIOCHIMIE HORMONOLOGIE;;;LA: liquides aqueux (0,12m3);FMA-VC;F3-7-01;0;;317000000;14C, 3H
PARIS 19;75;75056;CENTRE HOSPITALIER ROBERT DEBRE - BIOCHIMIE HORMONOLOGIE;;;SI: solides incinérables (1,45m3);FMA-VC;F3-7-01;0,1218;;570000000;14C, 3H
PARIS 20;75;75056;CENTRE HOSPITALIER UNIVERSITAIRE - HÔPITAL TENON (AP-HP) - EXPLORATIONS FONCTIONNELLES;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,4;;-;125I, 51Cr
